,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,revol_bal,revol_util,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,policy_code,not_compliant,status,inactive_loans,bad_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,pub_rec_zero,collections_12_mths_zero,short_emp,payment_inc_ratio,final_d,last_delinq_none,last_record_none,last_major_derog_none,emp_title,emp_length,home_ownership,annual_inc,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,total_acc,mths_since_last_major_derog
208,128914,128905,4375,4375,225, 36 months,15.01,151.69,F,F1,Not Verified,20070901T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=128914,"Looking for a better interest rate than those available through other private student loan organizations.  Finally set time to out finish my education, going for a BS in in Business Management.  I currently own a business development firm which helps businesses expand through various methods such as franchising and licensing.  We also help business raise capital, privately.   Thank you for your consideration, I greatly appreciate it!",other,On My Last Year of College,4982,73.8,f,0,0,606.56,31.12,395.07,211.49,0.0,0.0,0.0,20080101T000000,151.69,20081201T000000,20070901T000000,0.0,1,1,Charged Off,1,1,1,1,0.2,1.0,0.0,1.0,1,2.80043,20100901T000000,0,0,1,Business Advancement Center,< 1 year,RENT,65000.0,100xx,NY,5.48,0.0,20021201T000000,6.0,45.0,20.0,13.0,1.0,25.0,
209,129131,129123,15000,15000,575, 36 months,17.54,538.84,G,G4,Not Verified,20070901T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=129131,"I need to borrow money to pay for legal expenses, car repairs, moving expenses as well as consolidate credit card debt. Anything that will help get me the cash that I need now and consolidate my other debt would be extremely helpful.",other,Unforseen Expenses,2469,94.5,f,0,0,5387.15,205.8,3239.1,2148.05,0.0,0.0,0.0,20080901T000000,538.84,20090501T000000,20090601T000000,0.0,1,1,Charged Off,1,1,3,0,0.8,1.0,1.0,1.0,0,9.94782,20100901T000000,0,0,1,Castle Point Mortgage,2 years,RENT,65000.0,210xx,MD,10.01,0.0,20010301T000000,0.0,45.0,0.0,7.0,0.0,14.0,
210,129434,129425,4000,4000,375, 36 months,10.28,129.6,C,C1,Not Verified,20070901T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=129434,I need this money to pay my credit cards off,debt_consolidation,Need to pay high rate credit cards,7276,35.1,f,0,0,4553.85,426.83,4000.0,553.85,0.0,0.0,0.0,20090701T000000,1833.13,20090801T000000,20150201T000000,0.0,1,1,Fully Paid,1,0,1,4,0.2,1.0,1.0,1.0,1,7.85455,20100901T000000,0,0,1,Mt kiscivero truck and auto parts,< 1 year,OWN,19800.0,105xx,NY,5.82,0.0,20060301T000000,4.0,0.0,0.0,6.0,0.0,9.0,
211,129745,129716,10000,10000,275, 36 months,10.28,323.99,C,C1,Not Verified,20070901T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=129745,This loan is to consolidate the remaining balances on a couple of credit cards used to finance small business expenses.,debt_consolidation,small business credit consolidation,56740,77.5,f,0,0,11662.9,320.36,10000.0,1662.93,0.0,0.0,0.0,20101001T000000,327.94,,20100901T000000,0.0,1,0,Fully Paid,1,0,4,4,0.2,1.0,1.0,1.0,0,3.2399,20100901T000000,0,0,1,"EYOND, Inc.",3 years,RENT,120000.0,282xx,NC,14.4,0.0,19941101T000000,1.0,0.0,0.0,8.0,0.0,23.0,
212,129958,129248,4100,4100,1450, 36 months,9.33,131.01,B,B3,Not Verified,20070901T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=129958,Loan to buy a motorcycle from a private party,other,Motorcycle Loan,355,59.2,f,0,0,4691.05,1658.35,4100.0,591.05,0.0,0.0,0.0,20100501T000000,7.93,20100501T000000,20101201T000000,0.0,1,1,Fully Paid,1,0,3,5,0.6,1.0,1.0,1.0,0,9.82575,20100901T000000,0,0,1,Daniel Mauk,2 years,RENT,16000.0,640xx,MO,2.7,0.0,20060801T000000,0.0,0.0,0.0,1.0,0.0,1.0,
213,130056,130050,10000,10000,825, 36 months,14.67,345.04,E,E5,Not Verified,20070901T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=130056,"I am looking to purchase a new vehicle to replace my 98\' Ford Explorer with 110,000 miles.  The car still runs ok but I don\'t know how long it will last.  I want to plan ahead rather than be caught off guard.  I would like to purchase a used Toyota 4Runner before the winter sets in.    I have a couple thousand dollars saved up but to get a car loan I am looking at paying 18% or more if I finance.  I would rather purchase a vehicle from a private party and save a few bucks on the mark up vs. going through an expensive dealership.  I have had a steady job for 2 years and don\'t plan on going anywhere.  I make plenty of extra money to cover this loan payment so I consider myself a low risk investment.  I hope there are a few people out there who have been in my situation and are now able to help me get through it as well.    Thank you for viewing my request.",home_improvement,Looking For Help With New Car Purchase,991,15.2,f,0,0,12420.7,1024.37,10000.0,2420.7,0.0,0.0,0.0,20101001T000000,348.96,20101001T000000,20150201T000000,0.0,1,1,Fully Paid,1,0,3,2,1.0,0.0,1.0,1.0,0,6.24507,20100901T000000,0,0,1,Savant Systems,2 years,RENT,66300.0,026xx,MA,0.76,3.0,19771201T000000,1.0,11.0,0.0,4.0,0.0,15.0,
214,130510,130501,5100,5100,900, 36 months,17.54,183.21,G,G4,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=130510,Just graduated college and I have a little bit of credit card debt that I need to get rid of. I just started my new job at DFACS helping and protecting abused children.  All help would be appreciated and I look to have this loan paid off within 6 months. Thanks ,credit_card,Just Trying To Pay Off The Credit Cards!,2798,71.4,f,0,0,6095.79,1072.09,4559.5,1480.88,29.9793,25.43,0.44,20100701T000000,183.21,20101101T000000,20101201T000000,0.0,1,1,Charged Off,1,1,1,0,0.8,1.0,1.0,1.0,1,8.234160000000001,20101001T000000,0,0,1,DEFACS (Department Of Human Resources),< 1 year,MORTGAGE,26700.0,300xx,GA,13.44,0.0,20060701T000000,0.0,0.0,0.0,5.0,0.0,5.0,
215,130512,130019,7250,7250,425, 36 months,10.59,235.96,C,C2,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=130512,"Refinance an American Express card whose monthly payment is approximately $2,000 per month in order to increase monthly cash flow.",credit_card,Credit Card,40598,77.3,f,0,0,8192.41,480.08,7250.0,942.41,0.0,0.0,0.0,20090501T000000,3946.77,,20100301T000000,0.0,1,0,Fully Paid,1,0,6,4,0.4,1.0,1.0,1.0,0,4.96758,20101001T000000,0,0,1,Toyota,5 years,MORTGAGE,57000.0,210xx,MD,7.22,0.0,19920801T000000,1.0,0.0,0.0,11.0,0.0,42.0,
216,130654,129275,3600,3600,25, 36 months,11.22,118.24,C,C4,Not Verified,20070901T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=130654,to pay my father\'s hospital bill and funeral service.,medical,personal loan,736,51.3,f,0,0,4256.33,29.56,3600.0,656.33,0.0,0.0,0.0,20101001T000000,118.65,20101001T000000,20150201T000000,0.0,1,1,Fully Paid,1,0,1,4,0.8,1.0,1.0,1.0,1,2.83776,20100901T000000,0,0,1,central state hospital,< 1 year,RENT,50000.0,238xx,VA,2.86,0.0,20070301T000000,2.0,0.0,0.0,5.0,0.0,5.0,
217,130699,130690,1200,1200,950, 36 months,13.12,40.51,D,D5,Not Verified,20070901T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=130699,I would like to pay off a credit card with an interest rate of 17.99%.,credit_card,Pay Off High-Interest Credit Card,12331,78.0,f,0,0,1457.54,1153.83,1200.0,257.54,0.0,0.0,0.0,20101001T000000,43.3,20101001T000000,20150101T000000,0.0,1,1,Fully Paid,1,0,3,3,1.0,1.0,1.0,1.0,0,0.755854,20100901T000000,0,0,1,Hall County Commissioners,2 years,MORTGAGE,64314.0,305xx,GA,3.77,0.0,19940601T000000,3.0,30.0,0.0,11.0,0.0,43.0,
218,130735,130725,10250,10250,925, 36 months,14.38,352.22,E,E4,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=130735,Looking to Consolidate High Interest Car Loans and Credit Cards. Trying to convert all my payments into ONE. Looking to relieve headaches and stress from making payments every 4 to 5 days.  Thanks,debt_consolidation,Consolidate Car Loans and Credit Cards,3815,6.5,f,0,0,11443.7,1032.25,10250.0,1193.66,0.0,0.0,0.0,20080901T000000,7924.41,,20080801T000000,0.0,1,0,Fully Paid,1,0,5,2,0.8,1.0,1.0,1.0,0,5.87033,20101001T000000,0,0,1,Cuban Medical Association,4 years,RENT,72000.0,331xx,FL,17.83,0.0,20040301T000000,1.0,0.0,0.0,28.0,0.0,32.0,
219,130738,130732,5100,5100,850, 36 months,17.86,184.02,G,G5,Not Verified,20070901T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=130738,"Thank you for taking the time to view our request. My wife and I were married Valentines day this year.  We recently closed on our first home on 8/31/07.  We have four beautiful children.  With the new mortgage (and all the other bills that come with our home), we have found ourselves over our head in debt.  We are in dire need of assistance to maintain the life we have been steadily building for our family. Our income and debt are as follows:  I have been an auto tech for nearly 3 years with the same employer.  This year, I was promoted to manager, which, helped us realize our dream of homeownership.  My wife works part time as a CSR at the same company.   I earn 60k/annually My wife $17k Average Net monthly income: $4500  Our monthly debts:  Mortage $1120.00 Vehichle:$639.00 Credit Card: $100.00 Credit Card: $ 89.00 Short term Personal Loan: $150.00 Short term Personal Loan: $190.00 Car insurance: $125.00 Utilities:  $300.00 Cell Phones: $80.00 Gas: $300.00 Food:$600.00 (with tons of coupons) Daycare: $120/wk  With this loan we intend to pay off the two personal loans.  This will give clear at least $340 a month! This is a big deal to us.  This will be our first step in a series towards reducing our debt.  All of our bills have ALWAYS been paid on time and remain current.  My credit profile is being penalized because I have never had much credit. We are honest, loving, and giving people. We take nothing and no person for granted.  We thank you for any contribution you make. Please feel free to ask us any questions.  Thank you!  Russell",debt_consolidation,Newlyweds consolidating debt NO DQ\'S!,4333,95.4,f,0,0,3310.97,551.01,2209.98,1100.99,0.0,0.0,0.0,20090401T000000,368.04,20090801T000000,20140801T000000,0.0,1,1,Charged Off,1,1,3,0,1.0,1.0,1.0,1.0,0,3.6804,20100901T000000,0,0,1,Dirtbusters,2 years,MORTGAGE,60000.0,302xx,GA,5.3,0.0,20050901T000000,4.0,0.0,0.0,3.0,0.0,4.0,
220,130797,130794,10000,10000,2250, 36 months,9.33,319.54,B,B3,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=130797,I need to close 2 high interest credit cards.,credit_card,Closing high interest credit cards,0,0.0,f,0,0,11433.6,2571.79,10000.0,1433.61,0.0,0.0,0.0,20100301T000000,2498.37,20100401T000000,20100601T000000,0.0,1,1,Fully Paid,1,0,4,5,0.6,1.0,1.0,1.0,0,6.08648,20101001T000000,0,0,1,"IPsoft, Inc",3 years,RENT,63000.0,100xx,NY,0.82,0.0,20061001T000000,2.0,0.0,0.0,2.0,0.0,2.0,
221,130899,130881,12000,12000,1525, 36 months,15.96,421.65,F,F4,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=130899,"I am working as an IT professional in a reputed organization. My wife is pursuing her MS. I can not bear all these expenses at a time. I will be able to pay the amount in installments. I need to pay her term fees and expenses for books and etc. My Annual Income is $80,000. I do have a car loan for which i am paying $250 per month.  Monthly net income: $ 5000  Monthly Expenses: $ 2,800 Housing: $ 600 Insurance: $ 300 Car expenses: $ 250 Utilities: $ 80 Phone, cable, internet: $ 70 Food, entertainment: $ 350 Clothing, household expenses $ 150 Credit cards and other loans: $ 300 Other expenses: $ 700 Total Net Income after Expenses: $ 2,200  This leaves me with $2,200 available to pay back this loan. I will also be setting up automatic monthly payments through my bank account. Thanks in advance for your consideration",other,Financing for My Wife\'s Education,339,82.7,f,0,0,15438.0,1960.02,12000.0,3314.81,123.166,0.0,0.0,20110101T000000,348.1,20110101T000000,20110101T000000,0.0,1,1,Fully Paid,1,0,3,1,0.8,1.0,1.0,1.0,0,6.32475,20101001T000000,0,0,1,VENSOFT LLC,2 years,RENT,80000.0,314xx,GA,4.61,0.0,20061101T000000,12.0,0.0,0.0,2.0,0.0,3.0,
222,130907,130904,3775,3775,925, 36 months,7.43,117.31,A,A2,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=130907,"Purpose of loan: I will use the money from this loan to re-invest in Prosper. 100% of the money will be lent to others on Prosper. I have been a lender for 7 months, and see it as a good way to diversify my investments.  Also, I want to analyze Lending Club from a borrower\'s standpoint.  My financial situation: My expenses are extremely low compared to my income. I have a significant amount of money in liquid investment (checking, savings, funds) which would allow me to pay off this loan at any time if needed.  Monthly net income: $ 10,000+  Monthly expenses: $   Housing: $ 750   Insurance: $ 150   Car expenses: $ 575   Utilities: $ 200   Phone, cable, internet: $ 200   Food, entertainment: $ 600   Clothing, household expenses $ 150   Credit cards and other loans: $ 140   Other expenses: $ 200",other,Re-Lending to others,0,0.0,f,0,0,4191.14,1026.7,3775.0,416.14,0.0,0.0,0.0,20100801T000000,9.7,,20100801T000000,0.0,1,0,Fully Paid,1,0,8,6,0.4,1.0,1.0,1.0,0,1.1731,20101001T000000,0,0,1,SRA Benefits,7 years,MORTGAGE,120000.0,641xx,MO,0.0,0.0,19961201T000000,1.0,64.0,0.0,10.0,0.0,22.0,
223,130986,130983,2100,2100,1825, 36 months,7.12,64.96,A,A1,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=130986,Looking to consolidate higher interest rate debt,debt_consolidation,Debt consolidation,50,0.3,f,0,0,2338.11,2031.93,2100.0,238.11,0.0,0.0,0.0,20101001T000000,69.15,,20101201T000000,0.0,1,0,Fully Paid,1,0,1,6,0.2,1.0,1.0,1.0,1,0.708655,20101001T000000,0,0,1,,< 1 year,RENT,110000.0,024xx,MA,0.22,0.0,19630501T000000,0.0,0.0,0.0,4.0,0.0,6.0,
224,131143,131139,4900,4900,1099, 36 months,13.75,166.88,E,E2,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=131143,"A few months back, I fell victim to the online pay day loans.  If I got in a bind, I would just do a quick online search, fill out an application, and my cash was in my bank account the next day.  Too good to be true.. And now I am paying for it.  I currently have 9 pay day loans that I am paying on monthly.    I would like to pay off all of these loans at once.  The total dollar amount for the loans with the extremely high interest fees is currently $4,632.00",debt_consolidation,I got stuck in the payday loan scam!,1893,90.1,f,0,0,5693.51,1277.06,4569.79,1101.13,0.0,22.59,0.43,20100801T000000,166.88,20110101T000000,20110101T000000,0.0,1,1,Charged Off,1,1,5,2,0.4,1.0,0.0,1.0,0,4.6035900000000005,20101001T000000,0,0,1,Martin County Sheriffs Office,4 years,RENT,43500.0,349xx,FL,3.01,0.0,20040401T000000,2.0,0.0,63.0,5.0,1.0,5.0,
225,131223,129367,20000,20000,1200, 36 months,15.65,699.69,F,F3,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=131223,"Finance the working capital needs of Cabe Microfinance Capital Management LLC, a new business in which I am involved.",small_business,Working Capital,4569,56.4,f,0,0,25187.1,1510.26,20000.0,5187.12,0.0,0.0,0.0,20101001T000000,707.68,,20100901T000000,0.0,1,0,Fully Paid,1,0,7,1,0.6,1.0,1.0,1.0,0,9.126389999999999,20101001T000000,0,0,1,Chevy Chase Bank,6 years,RENT,92000.0,208xx,MD,1.53,0.0,19971101T000000,1.0,34.0,0.0,4.0,0.0,7.0,
226,131387,113921,6000,6000,600, 36 months,10.59,195.27,C,C2,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=131387,"I\'m currently a fourth-year PhD candidate in English at Columbia University, just beginning my dissertation. I\'m hoping to get a loan to help with the living expenses that my stipend doesn\'t cover; this will enable me to complete my degree much faster than if I were to spend part of my time now working at another job. I\'ll also be able to pay off my credit cards and thus avoid high rates. Thanks!",other,finishing PhD & refinancing credit card,8528,86.1,f,0,0,7029.3,702.75,6000.0,1029.3,0.0,0.0,0.0,20101001T000000,198.8,,20100901T000000,,1,0,Fully Paid,1,0,3,4,0.4,1.0,1.0,,0,12.3328,20101001T000000,0,0,1,Columbia University,2 years,RENT,19000.0,100xx,NY,8.15,0.0,19990401T000000,0.0,0.0,0.0,6.0,0.0,7.0,
227,131537,131518,5000,5000,749, 36 months,8.7,158.31,B,B1,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=131537,I really want this piano only need a few thousand more dollars plz help me,other,Piano lover,5243,31.6,f,0,0,1378.6,206.72,368.65,106.04,0.0,903.91,153.665,20080101T000000,158.31,20090101T000000,20090101T000000,0.0,1,1,Charged Off,1,1,2,5,0.2,1.0,1.0,1.0,0,12.6648,20101001T000000,0,0,1,Wal-Mart Stores,1 year,RENT,15000.0,080xx,NJ,9.84,0.0,20010801T000000,4.0,0.0,0.0,3.0,0.0,3.0,
228,131569,131559,7000,7000,525, 36 months,14.38,240.54,E,E4,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=131569,"I\'m requesting this loan to fund a 7 day Master Trader Course with Velez Capital Management, LLC.  The current price of the course is $6,995.00 and it is being offered next month (October 13-19, 2007) in New York City.  I have a passion for making a living as a professional trader.  This course will teach me the necessary tactics and strategies for becoming a successful trader which falls directly in line with my career goals.    I do not want to miss this incredible learning opportunity. ",other,Velez Capital Management Trading Course.,5390,66.9,f,0,0,8558.62,641.28,7000.0,1558.62,0.0,0.0,0.0,20100201T000000,2068.91,20100301T000000,20150201T000000,0.0,1,1,Fully Paid,1,0,3,2,0.8,1.0,1.0,1.0,0,5.24815,20101001T000000,0,0,1,DHL Express,2 years,RENT,55000.0,104xx,NY,8.9,0.0,19990701T000000,3.0,37.0,0.0,11.0,0.0,29.0,
229,131618,131612,9000,9000,775, 36 months,11.22,295.59,C,C4,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=131618,"I would like to refinance my credit cards for a better interest rate. Currently, I am at a 12% interest rate with a card I have had for eight years. I would like to find something smaller and consolidate two cards and be able to pay it off quicker to get a better hold on my debt.",credit_card,Credit Card Debt,14345,45.8,f,0,0,10640.8,916.24,9000.0,1640.83,0.0,0.0,0.0,20101001T000000,298.04,,20130301T000000,0.0,1,0,Fully Paid,1,0,1,4,0.8,1.0,1.0,1.0,1,10.9478,20101001T000000,0,0,1,,< 1 year,RENT,32400.0,852xx,AZ,22.15,0.0,20000101T000000,0.0,0.0,0.0,11.0,0.0,21.0,
