,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,is_inc_v,issue_d,pymnt_plan,purpose,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,not_compliant,status,inactive_loans,bad_loans,emp_length_num,pub_rec_zero,short_emp,final_d,last_record_none,last_major_derog_none,home_ownership,annual_inc,addr_state,dti,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,total_acc,deliquency
383,152282,4800,4800,1100,36,7.75,149.87,A,A3,not verified,2007-11-01,n,wedding,F,0,0,5394.97,1237.18,4800.0,594.97,0.0,0.0,0.0,2010-11-01,151.64,,2010-11-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,RENT,21000.0,TX,6.34,1999-07-01,0.0,0.0,7.0,0.0,8.0,0
384,152543,5000,5000,1402,36,13.75,170.29,E,E2,not verified,2007-11-01,n,other,F,0,0,6129.73,1696.93,5000.0,1129.73,0.0,0.0,0.0,2010-11-01,172.66,2010-12-01,2010-11-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,RENT,27040.0,CO,1.6,2006-08-01,1.0,0.0,2.0,0.0,2.0,0
385,152635,3000,3000,2225,36,9.96,96.75,B,B5,not verified,2007-11-01,n,wedding,F,0,0,3161.46,2344.74,3000.0,161.46,0.0,0.0,0.0,2008-06-01,2581.97,,2008-01-01,0.0,0,Fully Paid,1.0,0.0,3,1.0,0,2010-11-01,0,1,RENT,62000.0,VA,11.98,2002-12-01,0.0,0.0,9.0,0.0,12.0,0
386,152279,5000,5000,1333,36,12.8,167.99,D,D4,not verified,2007-11-01,n,small_business,F,0,0,6046.12,1604.93,5000.0,1046.12,0.0,0.0,0.0,2010-11-01,175.45,2010-12-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,3,1.0,0,2010-11-01,0,1,OWN,20000.0,NY,19.02,2005-03-01,1.0,24.0,1.0,0.0,1.0,1
387,152905,25000,25000,4074,36,16.28,882.39,F,F5,not verified,2007-11-01,n,debt_consolidation,F,0,0,12535.5,2040.09,8227.56,4307.9,0.0,0.0,0.0,2009-02-01,982.78,2009-08-01,2009-08-01,0.0,1,Charged Off,1.0,1.0,3,1.0,0,2010-11-01,0,1,MORTGAGE,120000.0,FL,19.02,1990-05-01,5.0,47.0,17.0,0.0,32.0,0
389,152600,5875,5875,1075,36,10.91,192.09,C,C3,not verified,2007-11-01,n,credit_card,F,0,0,6689.28,1223.48,5875.0,814.28,0.0,0.0,0.0,2009-07-01,3044.55,,2009-08-01,0.0,0,Fully Paid,1.0,0.0,8,1.0,0,2010-11-01,0,1,MORTGAGE,66000.0,VA,19.82,1996-02-01,1.0,9.0,5.0,0.0,25.0,1
390,153168,5000,5000,1299,36,13.12,168.76,D,D5,not verified,2007-11-01,n,debt_consolidation,F,0,0,1532.27,397.44,947.07,401.05,0.0,184.15,1.9,2008-07-01,168.76,2008-12-01,2008-12-01,0.0,1,Charged Off,1.0,1.0,1,1.0,1,2010-11-01,0,1,RENT,15000.0,NY,8.72,2003-08-01,1.0,10.0,9.0,0.0,10.0,1
391,153187,13925,13925,2950,36,15.96,489.29,F,F4,not verified,2007-11-01,n,small_business,F,0,0,7335.73,1552.0,4846.32,2489.41,0.0,0.0,0.0,2009-02-01,489.29,2011-01-01,2011-01-01,0.0,1,Charged Off,1.0,1.0,2,1.0,0,2010-11-01,0,1,MORTGAGE,65000.0,FL,21.93,1991-05-01,6.0,22.0,9.0,0.0,30.0,1
393,153428,12000,12000,724,36,10.91,392.36,C,C3,not verified,2007-11-01,n,debt_consolidation,F,0,0,14204.0,809.12,12000.0,2164.74,39.2163,0.0,0.0,2010-11-01,306.13,,2011-08-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,RENT,35000.0,MA,15.74,2003-09-01,2.0,0.0,10.0,0.0,23.0,0
394,153611,15000,15000,374,36,13.43,508.53,E,E1,not verified,2007-11-01,n,small_business,F,0,0,7266.66,180.89,5262.42,2004.24,0.0,0.0,0.0,2009-02-01,508.53,2010-05-01,2010-05-01,0.0,1,Charged Off,1.0,1.0,1,1.0,1,2010-11-01,0,1,MORTGAGE,55000.0,AZ,19.44,1994-07-01,8.0,2.0,23.0,0.0,42.0,1
395,153767,4800,4800,1363,36,13.43,162.73,E,E1,not verified,2007-11-01,n,other,F,0,0,5857.03,1660.65,4800.0,1057.03,0.0,0.0,0.0,2010-11-01,168.66,2010-12-01,2010-11-01,0.0,1,Fully Paid,1.0,0.0,3,0.0,0,2010-11-01,0,1,MORTGAGE,68000.0,FL,12.11,1992-10-01,12.0,39.0,9.0,1.0,50.0,0
396,154129,5000,5000,1250,36,7.75,156.11,A,A3,not verified,2007-11-01,n,other,F,0,0,5417.73,1354.45,5000.0,417.73,0.0,0.0,0.0,2009-03-01,3076.88,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,8,1.0,0,2010-11-01,0,1,MORTGAGE,52000.0,FL,9.55,1972-05-01,0.0,0.0,10.0,0.0,24.0,0
397,151536,4800,4800,1100,36,10.28,155.52,C,C1,not verified,2007-11-01,n,debt_consolidation,F,0,0,5133.84,1176.37,4800.0,333.84,0.0,0.0,0.0,2008-08-01,3891.08,,2008-08-01,0.0,0,Fully Paid,1.0,0.0,2,0.0,0,2010-11-01,0,1,RENT,35000.0,VA,7.51,2000-03-01,0.0,52.0,11.0,1.0,12.0,0
398,154264,15000,15000,975,36,10.28,485.99,C,C1,not verified,2007-11-01,n,credit_card,F,0,0,17585.6,1142.47,15000.0,2585.55,0.0,0.0,0.0,2011-03-01,573.03,,2011-02-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,RENT,88000.0,WA,11.95,1993-12-01,0.0,0.0,3.0,0.0,6.0,0
399,154295,3600,3600,1191,36,10.28,116.64,C,C1,not verified,2007-11-01,n,other,F,0,0,4198.56,1379.14,3599.99,598.57,0.0,0.0,0.0,2010-11-01,117.97,,2011-01-01,0.0,0,Fully Paid,1.0,0.0,2,0.0,0,2010-11-01,0,1,RENT,30000.0,MA,7.88,1993-10-01,0.0,64.0,5.0,1.0,10.0,0
400,154494,10000,10000,425,36,10.91,326.97,C,C3,not verified,2007-11-01,n,other,F,0,0,980.67,41.58,714.44,266.23,0.0,0.0,0.0,2008-02-01,326.97,2008-12-01,2009-01-01,0.0,1,Charged Off,1.0,1.0,2,1.0,0,2010-11-01,0,1,RENT,43000.0,LA,4.19,2006-02-01,1.0,0.0,3.0,0.0,4.0,0
401,147570,12000,12000,1350,36,9.96,386.99,B,B5,not verified,2007-11-01,n,house,F,0,0,12884.9,1449.49,12000.0,884.89,0.0,0.0,0.0,2008-09-01,9353.44,2008-10-01,2008-08-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,RENT,45000.0,NJ,2.48,1999-09-01,4.0,65.0,7.0,0.0,14.0,0
402,154664,6000,6000,2525,36,14.38,206.18,E,E4,not verified,2007-11-01,n,debt_consolidation,F,0,0,7434.31,3127.75,6000.0,1419.33,14.9767,0.0,0.0,2010-11-01,207.65,2010-12-01,2011-06-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,RENT,21360.0,NH,18.93,2006-04-01,7.0,0.0,13.0,0.0,15.0,0
403,154761,6800,6800,875,36,11.22,223.34,C,C4,not verified,2007-11-01,n,debt_consolidation,F,0,0,2009.43,258.3,1492.33,517.1,0.0,0.0,0.0,2008-08-01,223.34,,2009-12-01,0.0,0,Charged Off,1.0,1.0,11,1.0,0,2010-11-01,0,1,RENT,51000.0,NJ,18.68,2002-09-01,2.0,0.0,8.0,0.0,8.0,0
404,154947,6625,6625,1164,36,14.38,227.66,E,E4,not verified,2007-11-01,n,moving,F,0,0,8193.97,1436.15,6625.0,1568.97,0.0,0.0,0.0,2010-12-01,234.11,2010-12-01,2010-11-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,RENT,45000.0,NC,18.32,2004-09-01,0.0,0.0,7.0,0.0,8.0,0
405,153285,14000,14000,2275,36,15.33,487.59,F,F2,not verified,2007-11-01,n,car,F,0,0,7715.61,1253.09,5067.79,2244.22,0.0,403.6,4.03,2009-02-01,487.59,2009-11-01,2009-11-01,0.0,1,Charged Off,1.0,1.0,3,1.0,0,2010-11-01,0,1,RENT,76000.0,AZ,9.49,2000-03-01,1.0,16.0,8.0,0.0,19.0,1
406,155215,9700,9700,2600,36,15.01,336.31,F,F1,not verified,2007-11-01,n,credit_card,F,0,0,10596.0,2839.87,9700.0,895.97,0.0,0.0,0.0,2008-08-01,0.0,2008-09-01,2008-08-01,0.0,1,Fully Paid,1.0,0.0,11,1.0,0,2010-11-01,0,1,MORTGAGE,62000.0,WI,17.03,1982-02-01,4.0,13.0,23.0,0.0,51.0,1
407,155366,6000,6000,1202,36,12.8,201.59,D,D4,not verified,2007-11-01,n,other,F,0,0,7257.02,1443.61,6000.0,1242.02,14.9961,0.0,0.0,2010-12-01,96.49,2010-12-01,2010-11-01,0.0,1,Fully Paid,1.0,0.0,3,1.0,0,2010-11-01,0,1,OWN,12000.0,NY,3.0,2006-07-01,1.0,0.0,3.0,0.0,4.0,0
408,155673,15000,15000,1700,36,15.01,520.06,F,F1,not verified,2007-11-01,n,small_business,F,0,0,18776.8,2127.15,15000.0,3776.75,0.0,0.0,0.0,2010-12-01,62.19,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,RENT,36500.0,WI,4.64,1987-02-01,2.0,53.0,3.0,0.0,13.0,0
409,136142,7000,7000,858,36,12.17,233.07,D,D2,not verified,2007-11-01,n,debt_consolidation,F,0,0,8390.17,972.32,7000.0,1390.17,0.0,0.0,0.0,2010-12-01,235.22,2010-12-01,2014-12-01,0.0,1,Fully Paid,1.0,0.0,11,1.0,0,2010-11-01,0,1,MORTGAGE,43000.0,MO,11.58,1990-10-01,6.0,33.0,8.0,0.0,33.0,0
410,155777,4800,4800,800,36,7.75,149.87,A,A3,not verified,2007-11-01,n,credit_card,F,0,0,5162.36,860.46,4800.0,362.36,0.0,0.0,0.0,2009-01-01,3214.98,,2009-01-01,0.0,0,Fully Paid,1.0,0.0,3,1.0,0,2010-11-01,0,1,RENT,20000.0,LA,10.26,1990-07-01,0.0,0.0,9.0,0.0,9.0,0
411,155549,6400,6400,1050,36,11.54,211.17,C,C5,not verified,2007-11-01,n,other,F,0,0,7774.84,1275.04,6400.0,1374.84,0.0,0.0,0.0,2012-04-01,73.03,,2012-03-01,0.0,0,Fully Paid,1.0,0.0,6,1.0,0,2010-11-01,0,1,RENT,95000.0,NY,1.83,1998-07-01,1.0,0.0,7.0,0.0,11.0,0
412,156133,600,600,225,36,11.54,19.8,C,C5,not verified,2007-11-01,n,other,F,0,0,682.04,255.73,600.0,82.04,0.0,0.0,0.0,2009-05-01,346.01,2009-06-01,2009-05-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,RENT,5000.0,AZ,4.8,2005-10-01,3.0,0.0,4.0,0.0,4.0,0
413,156202,1000,1000,775,36,16.59,35.45,G,G1,not verified,2007-11-01,n,debt_consolidation,F,0,0,494.76,383.18,330.49,164.27,0.0,0.0,0.0,2009-01-01,35.45,2009-07-01,2009-07-01,0.0,1,Charged Off,1.0,1.0,3,1.0,0,2010-11-01,0,1,RENT,14200.0,GA,27.55,2000-02-01,3.0,77.0,15.0,0.0,20.0,0
414,156379,900,900,425,36,14.38,30.93,E,E4,not verified,2007-11-01,n,other,F,0,0,489.6,230.84,328.14,134.76,0.0,26.7,0.26,2009-03-01,30.93,2009-09-01,2009-09-01,0.0,1,Charged Off,1.0,1.0,3,1.0,0,2010-11-01,0,1,RENT,29000.0,NY,3.1,2006-09-01,4.0,0.0,5.0,0.0,5.0,0
415,156396,6000,6000,1050,36,7.43,186.45,A,A2,not verified,2007-11-01,n,debt_consolidation,F,0,0,6208.91,1086.55,6000.0,208.91,0.0,0.0,0.0,2008-06-01,5278.09,,2013-09-01,0.0,0,Fully Paid,1.0,0.0,11,1.0,0,2010-11-01,0,1,MORTGAGE,68686.0,DE,6.11,1987-07-01,3.0,0.0,12.0,0.0,31.0,0
416,156502,5000,5000,725,36,11.22,164.22,C,C4,not verified,2007-11-01,n,debt_consolidation,F,0,0,1805.83,261.58,1353.86,451.97,0.0,0.0,0.0,2008-11-01,164.22,2009-10-01,2009-10-01,0.0,1,Charged Off,1.0,1.0,2,1.0,0,2010-11-01,0,1,RENT,85000.0,MA,7.4,1998-09-01,8.0,0.0,7.0,0.0,12.0,0
417,156533,8000,8000,1000,36,9.96,257.99,B,B5,not verified,2007-11-01,n,debt_consolidation,F,0,0,8256.01,1032.0,8000.0,256.01,0.0,0.0,0.0,2008-04-01,7482.54,2008-04-01,2007-11-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,RENT,20000.0,NJ,1.5,2006-07-01,1.0,0.0,4.0,0.0,4.0,0
418,156586,10000,4000,775,36,14.38,137.45,E,E4,not verified,2007-11-01,n,credit_card,F,0,0,4724.9,914.07,3684.13,1025.79,14.988,0.0,0.0,2010-11-01,39.31,2011-03-01,2014-01-01,0.0,1,Charged Off,1.0,1.0,3,1.0,0,2010-11-01,0,1,RENT,15000.0,NJ,16.32,2004-12-01,5.0,0.0,6.0,0.0,12.0,0
419,156638,10000,10000,3875,36,17.22,357.63,G,G3,not verified,2007-11-01,n,debt_consolidation,F,0,0,12889.7,4993.45,10000.0,2871.88,17.861,0.0,0.0,2010-12-01,368.62,2010-12-01,2010-11-01,0.0,1,Fully Paid,1.0,0.0,11,1.0,0,2010-11-01,0,1,RENT,175000.0,UT,26.13,1994-04-01,2.0,28.0,22.0,0.0,41.0,0
420,156702,4800,4800,1806,36,12.8,161.27,D,D4,not verified,2007-11-01,n,debt_consolidation,F,0,0,5825.68,2175.21,4800.0,1010.72,14.9609,0.0,0.0,2010-12-01,18.59,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,RENT,22500.0,NC,10.29,1999-03-01,3.0,22.0,4.0,0.0,6.0,1
421,156838,24750,24750,1150,36,9.33,790.86,B,B3,not verified,2007-11-01,n,debt_consolidation,F,0,0,28481.6,1322.5,24750.0,3731.59,0.0,0.0,0.0,2011-01-01,812.73,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,5,1.0,0,2010-11-01,0,1,RENT,60000.0,NY,0.82,2002-02-01,0.0,0.0,8.0,0.0,8.0,0
422,156873,8400,8400,1825,36,13.75,286.08,E,E2,not verified,2007-11-01,n,debt_consolidation,F,0,0,10298.1,2237.26,8400.0,1898.15,0.0,0.0,0.0,2010-12-01,289.74,2010-12-01,2010-11-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-11-01,0,1,RENT,34000.0,CO,14.29,2005-02-01,1.0,0.0,11.0,0.0,11.0,0
423,156957,10475,10475,2575,36,14.38,359.95,E,E4,not verified,2007-12-01,n,debt_consolidation,F,0,0,3595.5,881.4,2472.03,1123.47,0.0,0.0,0.0,2008-10-01,359.95,2009-07-01,2009-06-01,0.0,1,Charged Off,1.0,1.0,4,1.0,0,2010-12-01,0,1,RENT,54000.0,NY,4.33,1995-06-01,4.0,0.0,6.0,0.0,6.0,0
424,157071,25000,25000,2650,36,13.12,843.8,D,D5,not verified,2007-12-01,n,small_business,F,0,0,10965.6,1159.73,7919.86,3045.73,0.0,0.0,0.0,2009-01-01,843.8,2009-10-01,2009-10-01,0.0,1,Charged Off,1.0,1.0,11,1.0,0,2010-12-01,0,1,MORTGAGE,250000.0,MT,25.03,1984-09-01,1.0,0.0,18.0,0.0,50.0,0
425,157162,25000,25000,499,36,9.01,795.11,B,B2,not verified,2007-11-01,n,small_business,F,0,0,10361.3,206.15,8260.95,2100.38,0.0,0.0,0.0,2008-12-01,821.25,,2009-06-01,0.0,0,Charged Off,1.0,1.0,11,1.0,0,2010-11-01,0,1,MORTGAGE,616000.0,FL,3.83,1997-11-01,5.0,0.0,12.0,0.0,43.0,0
426,156526,5600,5600,425,36,8.7,177.3,B,B1,not verified,2007-12-01,n,other,F,0,0,6002.73,455.56,5600.0,402.73,0.0,0.0,0.0,2009-02-01,375.9,2009-02-01,2009-05-01,0.0,1,Fully Paid,1.0,0.0,5,1.0,0,2010-12-01,0,1,RENT,8700.0,AR,17.52,1995-12-01,1.0,0.0,2.0,0.0,2.0,0
427,156879,12000,12000,3060,36,14.38,412.35,E,E4,not verified,2007-12-01,n,small_business,F,0,0,14861.9,3775.56,12000.0,2861.86,0.0,0.0,0.0,2010-12-01,410.31,2010-12-01,2012-07-01,0.0,1,Fully Paid,1.0,0.0,3,1.0,0,2010-12-01,0,1,MORTGAGE,100000.0,NY,11.4,1987-10-01,15.0,0.0,17.0,0.0,38.0,0
428,157290,19200,19200,849,36,10.59,624.87,C,C2,not verified,2007-12-01,n,debt_consolidation,F,0,0,10524.7,465.18,7490.25,2430.09,77.4706,526.92,5.29,2009-06-01,910.07,2009-08-01,2009-08-01,0.0,1,Charged Off,1.0,1.0,3,1.0,0,2010-12-01,0,1,RENT,36000.0,MD,0.33,2007-01-01,0.0,0.0,2.0,0.0,2.0,0
429,157299,1600,1600,1200,36,9.96,51.6,B,B5,not verified,2007-11-01,n,medical,F,0,0,470.48,352.71,314.48,96.84,0.0,59.16,0.62,2008-08-01,51.6,2008-12-01,2009-01-01,0.0,1,Charged Off,1.0,1.0,11,1.0,0,2010-11-01,0,1,RENT,18000.0,FL,10.33,1999-11-01,1.0,0.0,2.0,0.0,3.0,0
430,157597,4000,4000,1500,36,10.59,130.18,C,C2,not verified,2007-12-01,n,house,F,0,0,4624.94,1734.19,4000.0,624.94,0.0,0.0,0.0,2010-02-01,1374.4,2010-03-01,2010-01-01,0.0,1,Fully Paid,1.0,0.0,11,0.0,0,2010-12-01,0,1,MORTGAGE,63000.0,NC,17.89,1993-06-01,8.0,0.0,4.0,1.0,18.0,0
431,157765,4000,4000,437,36,8.7,126.65,B,B1,not verified,2007-12-01,n,credit_card,F,0,0,4558.88,487.5,3999.99,558.89,0.0,0.0,0.0,2010-12-01,128.06,,2011-02-01,0.0,0,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,RENT,44000.0,TX,18.71,1997-12-01,0.0,29.0,14.0,0.0,37.0,0
432,157770,6000,6000,1450,36,8.38,189.08,A,A5,not verified,2007-12-01,n,credit_card,F,0,0,6542.61,1581.01,6000.0,542.61,0.0,0.0,0.0,2009-04-01,3709.79,2009-05-01,2009-04-01,0.0,1,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,50000.0,NC,4.51,2006-03-01,0.0,0.0,4.0,0.0,5.0,0
433,157814,20000,20000,75,36,10.59,650.9,C,C2,not verified,2007-12-01,n,small_business,F,0,0,23437.8,84.63,20000.0,3437.77,0.0,0.0,0.0,2011-01-01,7.58,2011-02-01,2011-01-01,0.0,1,Fully Paid,1.0,0.0,5,1.0,0,2010-12-01,0,1,RENT,102000.0,NY,2.55,2003-07-01,11.0,0.0,8.0,0.0,10.0,0
434,157849,12375,12375,564,36,10.91,404.62,C,C3,not verified,2007-12-01,n,car,F,0,0,14565.6,653.82,12375.0,2190.56,0.0,0.0,0.0,2010-12-01,407.82,2011-01-01,2012-07-01,0.0,1,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,RENT,80000.0,VA,8.21,2007-01-01,1.0,0.0,2.0,0.0,2.0,0
435,157606,10000,10000,225,36,10.59,325.45,C,C2,not verified,2007-12-01,n,debt_consolidation,F,0,0,11715.7,263.26,10000.0,1715.65,0.0,0.0,0.0,2010-12-01,326.86,2011-01-01,2015-02-01,0.0,1,Fully Paid,1.0,0.0,3,1.0,0,2010-12-01,0,1,RENT,51000.0,FL,0.54,2006-10-01,4.0,0.0,2.0,0.0,2.0,0
436,158286,9000,9000,758,36,10.91,294.27,C,C3,not verified,2007-12-01,n,credit_card,F,0,0,10593.0,863.01,9000.0,1593.04,0.0,0.0,0.0,2010-12-01,297.22,,2015-02-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,80000.0,NY,17.17,1997-05-01,0.0,34.0,7.0,0.0,16.0,0
437,157646,8575,8575,1423,36,14.38,294.66,E,E4,not verified,2007-12-01,n,house,F,0,0,10620.8,1756.84,8575.0,2030.84,14.9837,0.0,0.0,2010-12-01,304.14,2011-01-01,2011-02-01,0.0,1,Fully Paid,1.0,0.0,3,1.0,0,2010-12-01,0,1,MORTGAGE,55000.0,NY,12.87,1999-01-01,13.0,29.0,17.0,0.0,19.0,0
438,158450,12375,12375,1000,36,10.91,404.62,C,C3,not verified,2007-12-01,n,debt_consolidation,F,0,0,14370.2,1160.85,12375.0,1995.23,0.0,0.0,0.0,2010-02-01,4259.11,,2014-05-01,0.0,0,Fully Paid,1.0,0.0,3,0.0,0,2010-12-01,0,1,RENT,80000.0,VA,9.23,2000-12-01,0.0,0.0,4.0,1.0,4.0,0
439,158396,10000,10000,2848,36,13.75,340.57,E,E2,not verified,2007-12-01,n,moving,F,0,0,12259.1,3487.1,10000.0,2259.15,0.0,0.0,0.0,2010-12-01,347.39,2011-01-01,2014-09-01,0.0,1,Fully Paid,1.0,0.0,7,1.0,0,2010-12-01,0,1,RENT,126600.0,NY,1.95,1993-12-01,2.0,11.0,6.0,0.0,12.0,1
440,154318,12000,12000,1900,36,11.86,397.77,D,D1,not verified,2007-12-01,n,debt_consolidation,F,0,0,13398.2,2120.81,12000.0,1398.25,0.0,0.0,0.0,2009-02-01,8231.59,,2009-02-01,0.0,0,Fully Paid,1.0,0.0,3,1.0,0,2010-12-01,0,1,MORTGAGE,150000.0,NJ,20.48,1995-09-01,1.0,0.0,16.0,0.0,34.0,0
441,159644,5750,5750,1605,36,7.43,178.68,A,A2,not verified,2007-12-01,n,debt_consolidation,F,0,0,6431.89,1792.66,5750.0,681.89,0.0,0.0,0.0,2010-12-01,183.83,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,95000.0,MA,1.2,1963-05-01,0.0,0.0,4.0,0.0,6.0,0
442,159659,900,900,650,36,10.28,29.16,C,C1,not verified,2007-11-01,n,other,F,0,0,986.55,712.49,804.23,143.67,0.0,38.65,13.45,2011-05-01,29.16,,2011-08-01,0.0,0,Charged Off,1.0,1.0,4,1.0,0,2010-11-01,0,1,RENT,12000.0,FL,16.7,2002-03-01,3.0,0.0,4.0,0.0,4.0,0
443,160991,12950,12950,1000,36,9.96,417.62,B,B5,not verified,2007-12-01,n,small_business,F,0,0,14773.5,1140.55,12950.0,1823.51,0.0,0.0,0.0,2009-12-01,5171.89,,2009-12-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,MORTGAGE,92000.0,VA,6.48,1992-07-01,1.0,0.0,10.0,0.0,15.0,0
444,161351,7200,7200,1849,36,14.38,247.41,E,E4,not verified,2007-12-01,n,major_purchase,F,0,0,3472.71,889.5,2429.42,1028.3,14.9895,0.0,0.0,2009-02-01,757.23,2009-12-01,2009-12-01,0.0,1,Charged Off,1.0,1.0,8,1.0,0,2010-12-01,0,1,MORTGAGE,53000.0,IN,15.65,2002-04-01,20.0,0.0,10.0,0.0,17.0,0
445,158773,5000,5000,1672,36,13.75,170.29,E,E2,not verified,2007-12-01,n,medical,F,0,0,6176.33,2038.96,5000.0,1131.39,44.9456,0.0,0.0,2010-12-01,174.71,2011-01-01,2010-12-01,0.0,1,Fully Paid,1.0,0.0,3,1.0,0,2010-12-01,0,1,RENT,35000.0,FL,1.37,2007-04-01,6.0,0.0,3.0,0.0,3.0,0
446,163621,4000,4000,972,36,10.59,130.18,C,C2,not verified,2007-12-01,n,credit_card,F,0,0,4686.0,1123.52,4000.0,686.0,0.0,0.0,0.0,2010-12-01,134.37,,2013-02-01,0.0,0,Fully Paid,1.0,0.0,4,1.0,0,2010-12-01,0,1,RENT,62000.0,WA,17.81,1990-07-01,2.0,32.0,15.0,0.0,30.0,0
447,163445,3000,3000,511,36,11.22,98.53,C,C4,not verified,2007-12-01,n,other,F,0,0,3546.97,594.46,2999.99,546.98,0.0,0.0,0.0,2010-12-01,99.15,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,11,1.0,0,2010-12-01,0,1,MORTGAGE,32904.0,GA,22.79,1982-03-01,2.0,0.0,7.0,0.0,7.0,0
448,163559,1500,1500,583,36,12.49,50.18,D,D3,not verified,2007-11-01,n,debt_consolidation,F,0,0,1805.96,695.67,1500.0,305.96,0.0,0.0,0.0,2010-12-01,51.19,2011-01-01,2011-08-01,0.0,1,Fully Paid,1.0,0.0,3,1.0,0,2010-11-01,0,1,MORTGAGE,15600.0,AL,14.23,2004-07-01,4.0,0.0,4.0,0.0,4.0,0
449,164241,7000,7000,1350,36,11.86,232.04,D,D1,not verified,2007-12-01,n,major_purchase,F,0,0,7616.95,1468.69,7000.0,616.95,0.0,0.0,0.0,2008-10-01,5531.87,2008-11-01,2008-10-01,0.0,1,Fully Paid,1.0,0.0,11,1.0,0,2010-12-01,0,1,RENT,72000.0,NY,9.18,1996-08-01,18.0,35.0,3.0,0.0,7.0,0
450,163835,500,500,400,36,8.07,15.69,A,A4,not verified,2007-11-01,n,other,F,0,0,564.89,451.93,500.0,64.89,0.0,0.0,0.0,2010-12-01,33.16,,2015-02-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-11-01,0,1,RENT,18000.0,NY,4.27,2003-11-01,0.0,0.0,4.0,0.0,4.0,0
451,164469,15450,15450,4325,36,17.86,557.48,G,G5,not verified,2007-12-01,n,debt_consolidation,F,0,0,5571.4,1558.1,3501.49,2069.91,0.0,0.0,0.0,2008-11-01,557.48,2009-10-01,2009-10-01,0.0,1,Charged Off,1.0,1.0,5,1.0,0,2010-12-01,0,1,MORTGAGE,140000.0,AZ,24.04,1990-10-01,2.0,39.0,17.0,0.0,37.0,0
452,164738,16000,16000,536,36,10.91,523.14,C,C3,not verified,2007-12-01,n,credit_card,F,0,0,18832.5,604.8,16000.0,2832.47,0.0,0.0,0.0,2010-12-01,526.15,,2010-12-01,0.0,0,Fully Paid,1.0,0.0,1,1.0,1,2010-12-01,0,1,RENT,200000.0,NY,10.7,1987-11-01,1.0,59.0,9.0,0.0,33.0,0
453,153157,17600,17600,1000,36,8.7,557.23,B,B1,not verified,2007-12-01,n,medical,F,0,0,18920.2,1074.79,17600.0,1320.24,0.0,0.0,0.0,2008-12-01,12791.6,,2008-12-01,0.0,0,Fully Paid,1.0,0.0,2,1.0,0,2010-12-01,0,1,RENT,153000.0,VA,0.12,2004-10-01,0.0,0.0,6.0,0.0,7.0,0
454,165207,1800,1800,674,36,12.17,59.94,D,D2,not verified,2007-11-01,n,debt_consolidation,F,0,0,1353.1,507.14,1020.42,296.66,0.0,36.02,0.42,2009-10-01,59.94,2010-03-01,2010-03-01,0.0,1,Charged Off,1.0,1.0,2,1.0,0,2010-11-01,0,1,RENT,42000.0,NY,1.71,1999-04-01,2.0,46.0,3.0,0.0,9.0,0
